date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_max,et0_fao_evapotranspiration
2018-06-07,26.3,18.6,21.9,6.0,74,15.6,4.09
2018-06-08,29.2,18.3,23.5,0.0,67,12.6,5.27
2018-06-09,30.6,18.8,23.9,1.2,65,29.1,5.31
2018-06-10,27.4,19.3,22.8,1.9,63,15.2,4.51
2018-06-11,29.7,18.5,24.2,0.0,45,11.6,6.15
2018-06-12,31.4,18.5,25.2,0.5,46,13.5,6.0
2018-06-13,32.1,19.5,25.8,0.0,51,21.2,5.85
2018-06-14,27.7,20.0,23.1,0.9,58,15.8,4.2
2018-06-15,25.9,17.8,21.0,9.9,73,11.0,4.23
2018-06-16,25.1,17.5,20.4,7.3,76,12.8,4.08
2018-06-17,25.9,16.6,20.9,7.9,75,9.2,4.58
2018-06-18,25.9,16.6,21.1,18.5,74,12.2,4.28
2018-06-19,27.2,15.3,21.7,0.2,65,14.5,5.16
2018-06-20,29.4,17.1,24.3,0.0,48,17.7,6.36
2018-06-21,30.0,18.0,24.5,0.0,51,12.7,6.13
2018-06-22,29.8,21.0,25.2,0.0,52,15.3,5.37
2018-06-23,22.6,15.2,19.1,0.5,51,17.1,4.55
2018-06-24,23.3,12.3,18.2,0.0,49,11.6,4.51
2018-06-25,24.5,14.4,19.4,3.1,60,16.2,4.9
2018-06-26,23.8,16.3,18.5,25.7,72,15.9,2.43
2018-06-27,20.3,16.1,17.6,19.9,86,10.5,2.4
2018-06-28,20.0,16.1,17.4,30.9,89,16.0,1.62
2018-06-29,22.8,15.5,18.6,19.5,80,20.7,3.64
2018-06-30,25.2,16.5,20.8,1.0,70,21.1,4.27
2018-07-01,25.3,18.1,21.3,0.0,60,20.5,5.96
2018-07-02,26.2,18.1,22.0,1.2,69,10.2,4.95
2018-07-03,27.3,20.1,23.6,2.6,75,8.6,4.65
2018-07-04,26.8,19.6,23.4,2.4,80,9.8,4.16
2018-07-05,29.0,18.6,23.4,0.3,70,11.8,5.35
2018-07-06,27.8,17.2,22.7,0.0,68,8.7,5.11
2018-07-07,24.4,19.0,21.6,17.2,80,8.4,3.18
2018-07-08,23.0,17.4,19.4,15.9,86,9.2,2.5
2018-07-09,23.6,16.3,19.7,15.5,83,6.5,3.68
2018-07-10,24.9,16.4,20.3,1.4,74,12.6,4.69
2018-07-11,26.0,14.6,21.0,0.4,72,8.4,4.73
2018-07-12,27.0,18.6,23.5,0.6,67,6.6,4.89
2018-07-13,27.8,18.6,23.3,2.0,70,11.3,4.82
2018-07-14,27.2,18.2,22.7,0.0,61,15.0,5.56
2018-07-15,28.0,18.8,23.0,0.0,56,14.3,5.95
2018-07-16,28.4,19.1,23.5,0.0,56,15.6,6.19
2018-07-17,28.5,17.7,22.9,4.5,66,14.0,4.45
2018-07-18,25.4,18.5,21.6,0.3,65,22.9,5.46
2018-07-19,25.5,18.4,21.7,1.0,66,23.0,5.18
2018-07-20,28.4,18.9,23.4,0.7,67,15.3,5.02
2018-07-21,30.3,19.5,24.5,0.0,59,15.1,6.01
2018-07-22,31.5,18.3,24.9,0.0,59,10.0,5.43
2018-07-23,29.1,19.5,24.3,0.8,63,14.7,4.58
2018-07-24,26.0,17.9,21.8,4.1,68,9.4,3.81
2018-07-25,26.0,18.3,22.1,7.9,70,8.9,3.54
2018-07-26,26.3,18.1,22.2,2.1,75,11.1,4.1
2018-07-27,27.4,19.9,22.8,12.7,79,10.2,4.15
2018-07-28,27.5,18.2,22.7,7.8,79,6.9,4.3
2018-07-29,26.0,18.3,22.6,16.1,80,7.7,3.73
2018-07-30,26.2,18.4,22.0,11.5,85,7.9,2.95
2018-07-31,25.5,19.0,22.0,11.1,85,8.6,3.06
2018-08-01,27.4,18.5,23.2,1.6,80,8.8,4.22
2018-08-02,28.1,20.1,23.6,3.1,77,7.4,4.2
2018-08-03,28.8,20.0,23.8,0.0,64,15.7,5.13
2018-08-04,28.4,18.1,23.4,0.0,58,10.9,4.89
2018-08-05,28.4,18.5,23.6,0.0,57,8.6,4.44
2018-08-06,29.2,20.4,24.9,0.0,54,6.5,4.76
2018-08-07,29.7,19.1,24.7,0.0,56,6.6,4.57
2018-08-08,28.9,20.0,24.8,0.3,63,7.5,4.59
2018-08-09,29.1,19.8,24.6,0.0,60,12.3,5.21
2018-08-10,27.4,19.3,23.3,0.1,62,14.9,4.56
2018-08-11,27.2,17.5,22.4,0.0,58,11.3,4.56
2018-08-12,28.0,16.4,22.8,0.0,56,14.9,5.01
2018-08-13,28.7,16.9,22.9,0.0,58,13.4,5.27
2018-08-14,29.3,17.8,23.6,0.0,47,13.4,5.55
2018-08-15,29.4,19.4,24.0,0.0,49,11.3,5.31
2018-08-16,30.3,19.3,24.8,0.1,46,13.8,5.31
2018-08-17,30.3,17.4,24.3,0.1,53,13.2,4.65
2018-08-18,29.6,17.4,23.8,0.3,61,16.1,4.57
2018-08-19,31.3,18.2,24.7,0.0,53,20.2,5.09
2018-08-20,30.1,18.6,23.9,0.0,54,13.1,5.0
2018-08-21,30.6,17.5,23.9,0.1,49,13.9,5.29
2018-08-22,30.8,18.4,24.7,0.0,49,12.3,4.98
2018-08-23,29.4,18.4,24.4,0.0,48,14.7,5.1
2018-08-24,28.9,18.8,24.0,0.0,54,11.6,4.88
2018-08-25,29.7,18.3,24.2,0.0,59,12.8,4.8
2018-08-26,30.9,19.3,25.1,0.0,51,9.8,4.82
2018-08-27,28.6,20.6,23.9,3.3,60,12.6,3.97
2018-08-28,28.9,18.6,22.8,0.9,67,11.7,3.91
2018-08-29,28.7,17.8,23.4,0.0,62,7.3,4.06
2018-08-30,29.8,19.6,24.8,0.0,54,8.6,4.61
2018-08-31,29.9,20.4,25.0,0.0,54,8.6,4.71
2018-09-01,30.3,20.6,25.6,0.0,42,12.1,5.08
2018-09-02,31.2,21.8,26.6,0.0,40,11.8,5.02
2018-09-03,30.3,19.9,25.2,0.0,52,11.3,4.62
2018-09-04,27.7,19.7,23.0,2.6,67,16.9,3.62
2018-09-05,22.6,16.9,19.5,14.4,83,9.5,2.64
2018-09-06,25.9,15.9,20.4,0.0,66,12.9,3.94
2018-09-07,26.9,16.0,21.1,0.2,63,13.8,4.09
2018-09-08,26.1,14.5,20.5,0.2,62,10.7,3.56
2018-09-09,26.6,17.0,21.2,0.1,59,14.1,4.25
2018-09-10,25.4,15.0,20.1,0.0,58,17.1,4.19
2018-09-11,24.7,15.3,19.6,0.3,52,13.4,4.19
2018-09-12,24.2,14.2,19.6,0.8,56,13.2,3.64
2018-09-13,23.8,15.1,19.5,0.2,66,8.4,3.18
2018-09-14,25.5,14.7,20.1,0.1,66,8.7,3.25
2018-09-15,28.6,16.9,22.3,0.0,54,13.2,3.92
2018-09-16,27.1,16.7,21.4,0.0,56,15.0,4.09
2018-09-17,22.9,17.5,19.4,1.9,78,10.0,2.04
2018-09-18,23.9,14.7,19.5,0.1,67,15.9,3.21
2018-09-19,23.8,12.3,18.1,0.0,61,12.6,3.7
2018-09-20,24.4,13.2,18.6,0.0,64,9.5,3.59
2018-09-21,25.0,13.4,19.3,0.0,64,10.3,3.14
2018-09-22,27.7,15.4,21.2,0.0,59,9.6,3.68
2018-09-23,30.0,16.1,22.4,0.0,52,11.0,3.74
2018-09-24,30.3,14.1,21.0,0.0,59,23.2,4.14
2018-09-25,17.0,9.9,13.0,0.0,44,14.9,3.71
2018-09-26,15.0,7.3,10.6,0.0,46,25.5,3.08
2018-09-27,16.7,4.4,10.0,0.0,42,11.0,3.12
2018-09-28,18.6,8.5,13.8,0.2,35,8.4,3.32
2018-09-29,19.6,11.5,15.2,0.0,48,8.9,2.71
2018-09-30,15.2,11.9,13.3,4.6,77,8.2,1.11
2018-10-01,16.3,11.7,13.8,4.7,90,5.0,0.96
2018-10-02,21.2,10.3,15.7,0.0,78,10.0,2.74
2018-10-03,23.3,10.6,16.8,0.0,72,9.8,2.82
2018-10-04,21.1,9.7,14.4,0.0,50,11.5,3.3
2018-10-05,19.2,9.2,14.3,0.0,51,12.0,3.21
2018-10-06,18.4,9.0,13.3,0.0,67,10.7,2.74
2018-10-07,19.6,8.8,13.9,0.0,67,7.8,2.64
2018-10-08,21.9,12.5,16.1,0.0,66,8.9,2.8
2018-10-09,21.4,11.1,15.6,0.0,65,11.6,2.82
2018-10-10,21.1,9.4,15.0,0.0,61,8.6,2.73
2018-10-11,19.3,9.5,14.6,0.2,67,8.9,1.8
2018-10-12,22.0,9.4,15.3,0.0,61,12.4,2.59
2018-10-13,20.6,8.7,15.1,1.9,65,9.6,2.49
2018-10-14,18.4,10.1,13.7,0.0,61,9.6,2.15
2018-10-15,20.4,9.9,15.9,0.0,53,10.8,2.62
2018-10-16,22.1,10.5,16.8,0.0,48,7.2,2.71
2018-10-17,22.7,13.6,17.7,0.2,51,12.6,2.77
2018-10-18,20.3,11.5,15.4,0.5,72,8.4,2.01
2018-10-19,22.2,11.5,16.4,0.8,73,8.6,2.22
2018-10-20,18.3,11.4,14.7,22.3,79,7.2,1.69
2018-10-21,18.2,9.0,13.5,0.5,74,9.8,1.84
2018-10-22,15.8,10.9,12.7,2.2,79,9.2,1.24
2018-10-23,16.7,9.1,12.6,0.0,67,8.2,1.89
2018-10-24,16.8,8.6,12.2,2.8,59,32.4,2.58
2018-10-25,12.6,5.4,8.3,0.0,42,26.4,3.17
2018-10-26,19.7,8.2,12.9,0.0,49,19.8,3.16
2018-10-27,19.4,10.8,14.5,0.0,50,9.2,2.36
2018-10-28,21.5,10.2,15.7,0.0,59,10.4,2.47
2018-10-29,21.1,11.5,16.2,0.0,68,8.4,1.97
2018-10-30,20.6,12.6,16.1,0.5,71,10.5,1.91
2018-10-31,24.7,15.1,19.3,0.0,62,8.1,2.25
2018-11-01,22.5,15.1,18.7,0.3,70,9.0,1.68
2018-11-02,17.9,12.4,14.0,0.0,90,6.5,0.91
2018-11-03,16.3,8.9,12.2,0.0,86,7.7,1.22
2018-11-04,16.8,9.7,12.0,0.0,76,10.7,1.74
2018-11-05,15.3,7.3,10.6,0.0,78,9.7,1.5
2018-11-06,16.0,9.4,12.2,0.0,71,10.9,1.55
2018-11-07,12.9,9.9,11.1,1.3,86,8.5,0.73
2018-11-08,12.5,8.6,10.3,0.6,82,9.1,0.81
2018-11-09,13.6,7.5,10.3,0.0,75,8.1,1.11
2018-11-10,14.7,6.3,10.1,0.0,73,9.2,1.41
2018-11-11,14.8,7.5,11.0,0.0,69,8.3,1.44
2018-11-12,15.7,7.7,11.4,0.0,63,8.9,1.52
2018-11-13,11.3,7.1,9.4,0.4,83,12.3,0.59
2018-11-14,13.2,6.5,9.5,0.0,81,11.8,1.1
2018-11-15,11.6,3.0,8.5,2.7,73,14.8,1.21
2018-11-16,9.3,1.6,4.7,0.0,66,18.5,1.34
2018-11-17,5.0,1.2,2.8,0.0,68,8.7,0.75
2018-11-18,4.1,2.0,3.0,15.5,92,8.2,0.24
2018-11-19,11.1,1.9,5.9,9.0,83,8.7,1.07
2018-11-20,6.2,2.4,4.4,4.2,96,10.9,0.34
2018-11-21,9.5,5.6,7.4,19.7,97,9.0,0.29
2018-11-22,7.7,5.4,6.4,2.3,89,8.8,0.42
2018-11-23,6.8,4.2,5.3,0.2,88,8.9,0.44
2018-11-24,5.6,4.0,4.7,0.0,90,9.3,0.4
2018-11-25,8.8,3.8,6.0,0.6,90,9.7,0.76
2018-11-26,12.2,5.9,8.5,1.9,90,13.3,0.63
2018-11-27,13.7,8.9,10.8,6.6,86,12.2,0.76
2018-11-28,10.6,0.4,5.5,15.2,88,11.1,0.28
2018-11-29,1.1,-3.7,-0.8,0.7,67,8.9,0.51
2018-11-30,1.2,-4.7,-1.9,0.0,66,8.4,0.58
2018-12-01,0.8,-5.1,-2.4,0.0,76,6.9,0.63
2018-12-02,6.7,-0.0,2.8,0.0,66,7.9,0.88
2018-12-03,5.9,-0.9,3.0,0.0,65,6.5,0.88
2018-12-04,7.3,2.1,4.8,0.0,62,5.6,0.7
2018-12-05,9.1,2.2,5.4,0.5,76,14.0,0.65
2018-12-06,6.8,-1.8,2.8,0.0,76,10.6,0.77
2018-12-07,3.5,-2.3,1.1,0.0,77,8.0,0.62
2018-12-08,5.2,-0.2,2.5,0.0,66,6.0,0.69
2018-12-09,9.0,1.4,4.4,2.1,78,9.0,0.67
2018-12-10,6.0,-0.8,3.0,2.1,85,15.4,0.37
2018-12-11,5.9,-0.7,2.2,0.0,67,19.6,1.17
2018-12-12,5.4,-1.2,1.3,0.0,66,20.8,1.03
2018-12-13,6.2,-1.5,1.6,0.0,64,10.9,0.94
2018-12-14,3.2,-1.0,1.8,0.7,83,12.1,0.36
2018-12-15,7.9,3.3,5.3,0.6,94,14.2,0.36
2018-12-16,9.3,1.8,6.8,22.1,96,13.3,0.24
2018-12-17,4.2,1.2,2.8,5.8,96,6.8,0.23
2018-12-18,3.4,0.5,2.2,1.7,94,6.6,0.23
2018-12-19,4.9,-2.5,0.6,0.0,76,7.5,0.63
2018-12-20,0.6,-3.1,-0.8,0.0,86,8.0,0.49
2018-12-21,5.7,-1.6,1.3,0.0,85,6.6,0.59
2018-12-22,11.7,-1.3,3.6,0.0,73,13.5,0.85
2018-12-23,11.6,1.7,7.5,0.1,71,23.7,1.47
2018-12-24,11.2,3.5,7.0,0.8,70,24.7,1.07
2018-12-25,5.1,-1.9,1.8,0.4,62,20.2,1.05
2018-12-26,5.4,-2.4,0.8,0.0,64,14.4,1.05
2018-12-27,6.2,-1.6,2.2,0.0,69,13.7,0.96
2018-12-28,9.2,-2.2,2.3,0.0,78,14.5,0.89
2018-12-29,7.4,2.5,4.8,0.5,77,21.4,0.94
2018-12-30,7.1,-0.2,2.8,0.0,76,14.2,0.77
2018-12-31,5.5,0.1,2.7,0.0,80,8.7,0.67
2019-01-01,4.8,-0.8,1.9,0.1,79,8.7,0.72
2019-01-02,7.7,-3.8,0.8,0.0,73,12.3,0.83
2019-01-03,3.8,-1.5,0.9,0.4,72,12.2,0.6
2019-01-04,-0.1,-2.0,-0.9,0.8,68,12.4,0.57
2019-01-05,1.6,-4.4,-2.2,0.1,74,7.8,0.68
2019-01-06,2.1,-4.9,-1.7,0.0,63,20.8,0.88
2019-01-07,0.0,-4.9,-2.4,0.0,61,11.0,0.76
2019-01-08,0.8,-6.7,-3.9,0.0,55,10.2,0.89
2019-01-09,1.0,-6.3,-2.4,1.7,63,14.4,0.67
2019-01-10,4.8,-1.4,1.1,3.0,87,9.7,0.52
2019-01-11,4.4,-2.8,0.8,0.0,66,24.7,1.29
2019-01-12,3.9,-4.7,-1.5,0.0,68,9.2,0.9
2019-01-13,4.2,-3.5,-0.2,0.0,68,10.3,0.9
2019-01-14,6.2,-3.0,1.3,0.0,70,17.0,1.02
2019-01-15,2.0,-2.4,0.0,0.0,60,21.7,1.2
2019-01-16,6.8,-2.3,2.4,0.0,53,26.4,1.71
2019-01-17,10.0,0.4,5.5,0.0,53,16.9,1.49
2019-01-18,9.2,2.2,5.9,0.0,47,8.4,1.16
2019-01-19,8.3,1.3,4.5,0.0,70,10.6,1.0
2019-01-20,6.5,2.5,4.3,0.7,93,14.7,0.44
2019-01-21,8.9,-0.1,3.9,0.0,84,11.9,0.95
2019-01-22,3.5,0.7,1.8,1.1,90,20.0,0.29
2019-01-23,8.4,3.2,5.4,0.7,91,20.0,0.67
2019-01-24,9.4,6.6,7.5,11.3,93,22.0,0.37
2019-01-25,7.7,5.6,6.7,16.5,93,26.6,0.32
2019-01-26,7.2,2.1,5.7,6.0,93,26.9,0.35
2019-01-27,8.7,-1.1,3.0,0.0,82,10.2,1.09
2019-01-28,7.5,0.6,4.0,0.0,83,11.1,0.72
2019-01-29,10.6,4.5,7.5,2.2,82,16.1,0.73
2019-01-30,10.8,6.1,7.9,2.0,90,17.7,0.68
2019-01-31,10.0,5.1,6.9,3.9,89,15.8,0.88
2019-02-01,11.9,3.4,6.7,0.4,64,18.1,1.59
2019-02-02,11.5,3.0,7.6,0.0,66,10.7,1.5
2019-02-03,14.1,6.0,9.7,0.0,71,12.2,1.18
2019-02-04,14.9,8.1,11.2,0.0,76,9.7,1.39
2019-02-05,12.8,7.3,9.7,0.3,79,11.6,1.05
2019-02-06,7.2,2.5,5.3,5.1,83,10.8,0.54
2019-02-07,4.8,1.4,2.9,1.1,90,9.5,0.48
2019-02-08,3.5,0.4,1.5,0.0,81,8.7,0.65
2019-02-09,5.6,-0.4,2.3,0.0,78,9.7,0.77
2019-02-10,9.2,-1.9,3.0,0.0,72,8.6,1.42
2019-02-11,8.1,0.8,4.9,0.0,70,10.8,1.17
2019-02-12,7.4,1.2,4.8,2.9,68,28.3,1.66
2019-02-13,4.2,-0.1,1.6,0.0,61,19.3,1.32
2019-02-14,7.5,-2.8,2.1,0.7,64,15.9,1.52
2019-02-15,5.5,0.7,2.9,0.2,67,23.6,1.22
2019-02-16,8.9,-1.4,3.6,0.0,62,13.7,1.64
2019-02-17,11.8,1.2,6.1,0.0,57,6.3,1.77
2019-02-18,14.3,3.7,9.1,0.0,51,11.4,2.25
2019-02-19,12.2,3.9,8.7,0.0,56,9.5,2.02
2019-02-20,15.6,2.3,10.0,0.0,52,17.7,2.43
2019-02-21,12.1,1.0,6.2,0.0,59,12.0,2.14
2019-02-22,8.4,0.4,4.8,0.7,69,21.2,1.34
2019-02-23,3.3,-5.4,-2.8,4.7,60,21.7,1.1
2019-02-24,-0.1,-6.3,-4.0,0.0,52,11.5,1.32
2019-02-25,1.2,-5.9,-2.8,0.0,60,11.8,1.26
2019-02-26,11.9,-3.6,3.0,0.0,53,16.9,2.27
2019-02-27,8.0,-0.2,3.1,0.0,62,16.9,1.86
2019-02-28,13.8,1.1,6.8,0.0,51,22.1,2.96
2019-03-01,17.7,8.3,11.7,0.0,38,25.1,4.09
2019-03-02,14.3,4.4,8.6,0.0,61,15.3,2.33
2019-03-03,9.4,1.8,5.0,0.8,73,17.2,1.52
2019-03-04,13.8,-1.0,5.5,0.0,71,10.0,2.15
2019-03-05,19.7,3.5,11.4,0.8,55,18.7,2.96
2019-03-06,17.0,4.5,10.0,0.5,65,20.6,2.63
2019-03-07,14.6,5.7,10.1,0.0,58,12.8,2.64
2019-03-08,18.9,8.4,13.0,0.0,65,10.6,2.61
2019-03-09,20.9,8.0,14.2,0.0,49,12.7,3.27
2019-03-10,19.7,10.7,14.4,0.0,44,18.6,3.74
2019-03-11,18.9,10.0,14.6,0.7,46,18.9,3.38
2019-03-12,9.6,3.8,6.4,1.8,69,19.2,1.09
2019-03-13,8.3,3.1,5.3,0.0,60,13.2,1.52
2019-03-14,7.1,1.7,4.4,1.3,78,14.8,1.15
2019-03-15,12.3,3.0,7.0,0.1,63,15.5,2.37
2019-03-16,19.3,4.0,11.2,0.0,46,24.5,3.7
2019-03-17,22.8,9.4,15.4,0.0,47,17.9,4.14
2019-03-18,21.7,11.2,15.7,0.0,49,11.7,3.61
2019-03-19,19.5,7.2,13.8,1.2,69,9.7,2.78
2019-03-20,17.8,5.7,11.7,2.5,68,19.8,2.86
2019-03-21,14.2,7.0,10.3,0.2,64,10.4,1.81
2019-03-22,15.1,6.0,10.1,0.0,63,12.3,2.64
2019-03-23,19.4,6.4,12.7,0.0,48,12.3,3.37
2019-03-24,18.3,4.7,10.8,0.0,52,19.3,3.29
2019-03-25,20.0,6.4,13.0,0.0,34,11.0,3.84
2019-03-26,17.4,6.8,11.9,0.7,52,18.8,2.79
2019-03-27,15.3,5.8,9.9,0.1,43,12.4,3.05
2019-03-28,10.3,4.6,7.3,0.3,51,15.4,1.83
2019-03-29,13.6,-0.5,6.6,0.0,47,21.2,3.17
2019-03-30,15.7,1.7,8.3,0.0,50,18.2,3.37
2019-03-31,18.0,3.7,10.6,0.0,51,17.6,3.67
2019-04-01,20.5,4.5,12.8,0.0,46,16.8,4.24
2019-04-02,17.9,8.9,13.3,0.0,41,17.3,4.18
2019-04-03,14.6,2.6,8.7,0.0,46,16.3,3.73
2019-04-04,15.1,3.2,8.9,0.0,52,16.6,3.54
2019-04-05,16.0,3.4,10.0,0.0,58,19.6,3.51
2019-04-06,16.6,5.5,11.0,0.0,63,15.4,3.12
2019-04-07,17.1,7.9,10.8,2.2,70,15.5,1.78
2019-04-08,17.9,9.7,12.8,9.7,78,19.6,2.02
2019-04-09,14.7,10.0,11.6,25.4,90,17.1,1.11
2019-04-10,15.9,8.6,11.6,4.1,80,9.0,1.79
2019-04-11,15.6,8.6,11.9,0.7,71,20.9,2.15
2019-04-12,15.6,7.4,10.7,12.6,76,14.1,2.03
2019-04-13,16.1,4.4,10.4,5.3,74,10.0,2.8
2019-04-14,14.5,8.1,10.5,0.7,68,12.0,2.22
2019-04-15,12.6,7.7,10.1,1.0,73,10.0,2.39
2019-04-16,15.4,6.2,10.3,0.5,58,9.7,3.12
2019-04-17,16.5,7.1,11.2,0.0,45,17.9,3.83
2019-04-18,12.9,7.7,9.7,3.0,72,18.4,2.51
2019-04-19,17.1,6.5,11.2,0.3,59,17.4,3.52
2019-04-20,12.6,4.1,8.5,0.8,66,19.2,2.98
2019-04-21,15.5,2.2,9.3,0.0,51,15.1,3.2
2019-04-22,18.2,7.1,12.5,0.2,49,23.8,4.44
2019-04-23,12.4,7.5,9.4,3.3,61,21.6,2.73
2019-04-24,20.1,7.5,13.7,0.0,61,17.2,4.31
2019-04-25,22.6,10.5,16.2,0.0,61,11.3,4.27
2019-04-26,24.9,11.2,18.1,0.0,61,8.7,4.3
2019-04-27,23.3,12.8,17.6,0.0,68,12.0,3.88
2019-04-28,21.3,12.1,16.6,0.0,50,17.9,4.79
2019-04-29,22.0,11.6,16.9,0.0,52,14.5,4.19
2019-04-30,22.5,11.1,16.6,1.9,55,20.2,4.55
2019-05-01,21.1,9.3,15.3,0.0,43,21.9,5.25
2019-05-02,20.5,10.6,15.1,0.3,50,17.1,4.77
2019-05-03,23.7,10.8,17.6,0.0,41,11.7,5.31
2019-05-04,23.2,10.3,17.0,0.0,45,21.6,4.51
2019-05-05,23.7,11.8,16.4,1.6,64,16.8,4.08
2019-05-06,20.4,11.7,15.5,5.3,70,16.8,3.58
2019-05-07,11.8,7.4,10.1,1.1,65,28.0,2.96
2019-05-08,16.0,6.6,11.1,0.0,54,18.1,3.26
2019-05-09,17.1,6.3,11.9,0.6,60,8.4,3.12
2019-05-10,18.2,9.8,14.1,1.4,66,23.6,3.84
2019-05-11,21.8,11.2,16.1,0.0,51,17.6,5.09
2019-05-12,23.6,12.3,17.9,0.0,52,18.2,5.12
2019-05-13,20.3,13.0,16.5,0.2,63,19.9,3.97
2019-05-14,18.0,11.5,14.3,4.4,77,19.7,2.37
2019-05-15,21.7,11.1,15.6,13.3,80,16.6,3.12
2019-05-16,20.4,12.4,15.4,23.0,81,10.9,3.18
2019-05-17,19.8,13.0,16.0,7.1,81,10.5,3.44
2019-05-18,24.6,11.2,17.8,0.1,69,10.1,4.77
2019-05-19,26.7,14.7,21.3,0.0,58,16.5,4.98
2019-05-20,24.6,15.4,19.3,0.8,55,15.8,5.22
2019-05-21,23.3,13.2,18.5,0.0,50,16.0,4.99
2019-05-22,24.7,13.0,19.5,0.0,50,12.6,5.04
2019-05-23,23.3,12.5,17.8,3.3,65,8.3,4.05
2019-05-24,21.2,12.3,17.0,0.6,67,11.1,3.91
2019-05-25,22.4,13.3,17.5,0.1,60,19.1,4.63
2019-05-26,26.1,12.2,19.8,0.0,54,10.5,5.36
2019-05-27,26.0,16.0,21.1,0.0,58,16.9,4.72
2019-05-28,28.4,15.7,21.7,0.2,57,14.8,5.83
2019-05-29,26.9,15.3,21.5,0.3,57,8.1,4.51
2019-05-30,26.4,15.4,21.2,0.1,62,15.6,4.66
2019-05-31,21.6,16.0,18.1,31.7,82,12.1,2.68
2019-06-01,22.9,14.0,18.0,1.2,77,11.2,4.35
2019-06-02,21.1,15.3,17.6,19.3,85,14.2,3.03
2019-06-03,20.4,14.0,16.9,5.6,84,11.2,3.43
2019-06-04,20.7,12.6,16.7,4.1,80,10.5,3.7
2019-06-05,21.5,13.2,17.7,1.9,80,12.3,3.95
2019-06-06,23.9,16.0,19.6,2.5,77,8.9,4.13
2019-06-07,27.6,14.7,21.6,2.8,69,8.6,5.0
2019-06-08,29.0,19.4,24.2,1.5,62,12.9,5.13
2019-06-09,27.1,19.4,22.7,7.5,67,16.9,4.91
2019-06-10,24.8,16.6,21.0,1.6,71,14.2,4.22
2019-06-11,25.7,15.0,20.4,13.0,78,7.6,3.92
2019-06-12,26.0,16.6,21.6,7.2,77,11.4,3.83
2019-06-13,30.3,17.0,24.0,0.0,60,9.2,5.66
2019-06-14,31.4,20.5,25.9,0.1,56,14.8,5.88
2019-06-15,29.7,19.4,24.4,0.1,59,16.4,5.56
2019-06-16,28.0,18.9,24.0,2.1,65,9.0,4.49
2019-06-17,29.8,19.1,24.1,0.6,59,14.7,5.48
2019-06-18,28.7,18.2,23.7,0.1,61,14.2,5.45
2019-06-19,27.0,18.7,23.0,1.1,66,10.0,4.41
2019-06-20,28.7,18.6,24.1,0.0,54,8.3,4.91
2019-06-21,28.8,19.4,24.2,0.1,57,11.5,5.22
2019-06-22,29.4,17.4,24.1,0.1,63,9.0,4.87
2019-06-23,31.5,21.3,26.3,0.1,57,8.6,5.57
2019-06-24,25.8,20.0,23.0,16.5,71,18.4,3.58
2019-06-25,27.6,17.4,22.9,4.7,73,15.4,4.66
2019-06-26,27.3,19.4,23.4,1.8,70,17.7,4.56
2019-06-27,31.1,18.2,24.5,0.0,64,8.6,5.63
2019-06-28,28.7,17.5,24.0,1.9,65,13.3,5.1
2019-06-29,24.2,15.1,20.0,4.6,76,10.4,4.24
2019-06-30,27.0,14.2,21.1,0.0,56,16.3,5.52
2019-07-01,30.3,15.9,23.9,0.0,55,7.6,5.96
2019-07-02,32.6,20.3,26.9,0.0,53,6.0,6.15
2019-07-03,34.8,22.8,28.2,0.0,52,15.5,6.36
2019-07-04,29.3,21.5,25.0,0.1,70,11.4,4.25
2019-07-05,27.9,18.7,22.9,8.9,76,13.6,4.29
2019-07-06,30.0,16.7,23.9,0.0,59,14.3,6.05
2019-07-07,31.3,19.7,25.5,0.0,54,9.3,5.83
2019-07-08,28.8,20.3,24.8,0.0,54,20.0,5.93
2019-07-09,29.5,18.4,23.6,0.8,63,9.9,4.88
2019-07-10,25.2,18.0,21.0,42.7,81,12.2,3.48
2019-07-11,24.0,13.8,18.7,0.8,63,12.2,4.87
2019-07-12,24.5,13.9,19.6,0.0,54,14.5,4.95
2019-07-13,25.0,16.3,20.5,0.2,58,13.4,4.51
2019-07-14,20.9,15.9,17.7,32.2,84,10.2,2.68
2019-07-15,23.8,14.2,18.9,0.7,72,11.0,4.23
2019-07-16,23.1,14.2,19.2,0.3,72,13.5,3.96
2019-07-17,25.0,12.9,19.8,0.6,67,6.7,4.17
2019-07-18,26.7,14.6,21.2,0.0,56,11.3,5.65
2019-07-19,27.1,16.9,22.4,0.0,63,9.2,5.03
2019-07-20,27.1,17.2,22.6,1.5,65,11.4,4.7
2019-07-21,29.1,18.1,24.0,0.2,59,9.5,5.04
2019-07-22,30.2,20.0,25.4,0.3,60,9.9,5.12
2019-07-23,28.8,19.5,24.0,0.2,66,9.7,5.01
2019-07-24,24.8,18.4,21.6,2.2,70,10.5,3.56
2019-07-25,27.2,17.2,22.9,0.3,60,7.9,4.4
2019-07-26,30.7,19.9,24.9,0.1,57,13.2,5.31
2019-07-27,30.7,19.7,25.5,0.0,56,10.0,5.43
2019-07-28,30.4,19.2,25.3,0.0,52,19.5,6.45
2019-07-29,28.0,20.5,24.1,0.0,62,19.5,4.68
2019-07-30,26.2,19.3,22.1,12.5,83,7.3,3.59
